date,open,high,low,close,volume,amount,turnover_rate,change_pct,amplitude
2023-09-15,33.46,33.74,32.63,32.63,16298.0,531803.74,0.0,,3.4017775053631607
2023-09-18,32.36,34.27,32.16,33.87,30358.0,1028225.46,0.0,3.8001838798651377,6.560945273631861
2023-09-19,33.87,36.85,33.25,36.0,79829.0,2873844.0,0.0,6.288751107174506,10.827067669172937
2023-09-20,35.08,35.78,34.38,34.52,43788.0,1511561.7600000002,0.0,-4.111111111111098,4.072134962187314
2023-09-21,34.28,34.45,31.05,31.06,56559.0,1756722.54,0.0,-10.0231749710313,10.950080515297914
2023-09-22,30.44,33.41,30.06,33.1,50575.0,1674032.5,0.0,6.567933032839668,11.14437791084497
2023-09-25,33.27,34.73,33.14,34.22,35316.0,1208513.52,0.0,3.383685800604219,4.797827398913689
2023-09-26,33.77,34.14,33.06,33.25,26748.0,889371.0,0.0,-2.8345996493278736,3.2667876588021727
2023-09-27,34.08,34.1,32.55,32.6,23194.0,756124.4,0.0,-1.9548872180451093,4.761904761904775
2023-09-28,32.55,34.4,32.55,33.79,25841.0,873167.39,0.0,3.6503067484662477,5.683563748079882
2023-10-09,33.8,34.54,33.63,34.24,27645.0,946564.8,0.0,1.331754957087905,2.7059173357121513
2023-10-10,34.3,34.49,33.55,34.0,18223.0,619582.0,0.0,-0.7009345794392607,2.801788375558882
2023-10-11,34.0,34.25,33.18,33.82,16404.0,554783.28,0.0,-0.5294117647058783,3.224834237492466
2023-10-12,33.82,33.94,33.45,33.52,14248.0,477592.96,0.0,-0.8870490833826072,1.464872944693557
2023-10-13,33.35,33.84,33.08,33.1,14383.0,476077.30000000005,0.0,-1.252983293556087,2.2974607013301243
2023-10-16,33.46,33.5,32.4,32.54,13708.0,446058.32,0.0,-1.6918429003021207,3.3950617283950666
2023-10-17,32.54,32.91,31.75,32.06,12319.0,394947.14,0.0,-1.4751075599262364,3.6535433070866032
2023-10-18,32.31,32.31,31.33,31.35,14210.0,445483.5,0.0,-2.214597629444792,3.12799233961061
2023-10-19,31.14,31.72,31.0,31.06,12469.0,387287.13999999996,0.0,-0.9250398724083064,2.3225806451612865
2023-10-20,30.85,31.62,30.35,30.59,10315.0,315535.85,0.0,-1.5132002575659942,4.184514003294891
2023-10-23,30.84,30.84,29.75,29.84,11530.0,344055.2,0.0,-2.4517816279829963,3.663865546218487
2023-10-24,30.25,30.8,29.85,30.65,11999.0,367769.35,0.0,2.7144772117962512,3.1825795644891097
2023-10-25,30.77,31.43,30.37,31.28,14382.0,449868.96,0.0,2.0554649265905445,3.490286466908129
2023-10-26,31.14,31.74,30.86,31.6,11567.0,365517.2,0.0,1.0230179028132946,2.851587815942965
2023-10-27,31.43,31.99,31.34,31.55,10886.0,343453.3,0.0,-0.15822784810126667,2.0740268028079085
2023-10-30,31.54,31.84,30.88,31.48,12783.0,402408.84,0.0,-0.22187004754358197,3.108808290155443
2023-10-31,30.8,32.11,30.68,31.96,27406.0,875895.76,0.0,1.5247776365946653,4.6610169491525415
2023-11-01,31.92,35.17,31.79,33.46,55806.0,1867268.76,0.0,4.693366708385471,10.632274300094377
2023-11-02,33.8,36.82,33.8,36.82,60781.0,2237956.42,0.0,10.041841004184104,8.93491124260356
2023-11-03,40.52,40.52,34.45,35.71,161502.0,5767236.42,0.0,-3.0146659424225897,17.619738751814225
2023-11-06,35.96,36.26,33.85,35.55,114812.0,4081566.5999999996,0.0,-0.44805376645198347,7.119645494830122
2023-11-07,34.61,35.43,34.35,34.92,84649.0,2955943.08,0.0,-1.7721518987341645,3.1441048034934442
2023-11-08,34.57,35.0,33.85,35.0,66161.0,2315635.0,0.0,0.22909507445589838,3.3973412112259926
2023-11-09,35.28,35.35,33.08,33.37,63882.0,2131742.34,0.0,-4.65714285714286,6.862152357920204
2023-11-10,33.0,33.37,31.65,32.26,49447.0,1595160.22,0.0,-3.3263410248726366,5.434439178515005
2023-11-13,32.15,33.1,32.15,32.63,32692.0,1066739.9600000002,0.0,1.146931184128963,2.9548989113530415
2023-11-14,32.73,32.9,32.1,32.73,23803.0,779072.19,0.0,0.30646644192460215,2.4922118380062215
2023-11-15,32.91,33.48,32.45,33.26,39555.0,1315599.2999999998,0.0,1.6193095019859438,3.17411402157163
2023-11-16,32.85,33.42,32.75,32.75,27368.0,896302.0,0.0,-1.533373421527351,2.0458015267175624
2023-11-17,32.88,33.41,32.65,33.41,31939.0,1067081.99,0.0,2.0152671755724993,2.327718223583455
2023-11-20,33.41,33.78,33.05,33.55,26182.0,878406.1,0.0,0.41903621670158486,2.2087745839637036
2023-11-21,33.49,33.75,32.87,33.03,25612.0,845964.36,0.0,-1.5499254843516996,2.6772132643748177
2023-11-22,33.14,33.14,31.96,31.96,24797.0,792512.12,0.0,-3.2394792612776224,3.692115143929912
2023-11-23,31.85,32.92,31.73,32.76,23278.0,762587.2799999999,0.0,2.5031289111389077,3.750393948944221
2023-11-24,32.58,32.72,31.39,32.35,23578.0,762748.3,0.0,-1.251526251526236,4.237018158649246
2023-11-27,32.35,35.6,32.16,35.6,91802.0,3268151.2,0.0,10.046367851622872,10.69651741293534
2023-11-28,34.87,36.52,34.85,35.84,124195.0,4451148.800000001,0.0,0.6741573033707926,4.791965566714495
2023-11-29,35.41,35.83,34.75,34.98,63992.0,2238440.1599999997,0.0,-2.399553571428592,3.107913669064743
2023-11-30,34.75,35.03,33.86,34.75,43689.0,1518192.75,0.0,-0.6575185820468787,3.455404607206148
2023-12-01,34.85,34.94,33.91,34.56,33323.0,1151642.8800000001,0.0,-0.5467625899280515,3.0374520790327377
2023-12-04,34.22,34.57,34.1,34.17,27463.0,938410.7100000001,0.0,-1.128472222222221,1.3782991202346007
2023-12-05,34.21,34.21,32.72,33.22,33471.0,1111906.6199999999,0.0,-2.7802165642376475,4.553789731051351
2023-12-06,32.85,33.53,32.22,32.5,28226.0,917345.0,0.0,-2.1673690547862723,4.065797641216643
2023-12-07,32.52,32.66,30.28,30.61,48957.0,1498573.77,0.0,-5.815384615384622,7.859973579920725
2023-12-08,30.35,31.11,30.2,30.64,24966.0,764958.24,0.0,0.09800718719372714,3.0132450331125833
2023-12-11,30.55,31.39,30.15,31.04,24493.0,760262.72,0.0,1.305483028720622,4.11276948590382
2023-12-12,31.01,31.08,30.6,30.83,15827.0,487946.41,0.0,-0.6765463917525749,1.5686274509803817
2023-12-13,30.71,31.04,30.31,30.64,16782.0,514200.48,0.0,-0.6162828413882493,2.408446057406798
2023-12-14,30.7,30.98,29.87,29.89,18169.0,543071.41,0.0,-2.4477806788511747,3.7161031134917955
2023-12-15,29.89,30.08,29.26,29.36,18232.0,535291.52,0.0,-1.7731682837069274,2.8024606971975277
2023-12-18,29.31,29.51,28.72,28.77,14524.0,417855.48,0.0,-2.0095367847411394,2.750696378830093
2023-12-19,28.78,28.84,28.48,28.75,11750.0,337812.5,0.0,-0.06951685783802564,1.2640449438202228
2023-12-20,29.14,29.52,28.82,28.9,21463.0,620280.7,0.0,0.521739130434784,2.4288688410825787
2023-12-21,28.76,29.18,28.27,28.9,13979.0,403993.1,0.0,0.0,3.21896002829855
2023-12-22,28.85,29.2,28.41,28.48,13327.0,379552.96,0.0,-1.4532871972318229,2.780711017247445
2023-12-25,28.44,29.22,28.44,29.13,16468.0,479712.83999999997,0.0,2.2823033707865203,2.7426160337552656
2023-12-26,29.23,29.23,28.03,28.1,13757.0,386571.7,0.0,-3.535873669756262,4.2811273635390625
2023-12-27,28.11,29.66,28.09,29.5,26041.0,768209.5,0.0,4.982206405693934,5.589177643289428
2023-12-28,30.46,32.47,30.2,32.47,33550.0,1089368.5,0.0,10.067796610169477,7.516556291390727
2023-12-29,35.73,35.73,35.73,35.73,29676.0,1060323.48,0.0,10.040036957191244,0.0
2024-01-02,39.32,39.32,39.32,39.32,11407.0,448523.24,0.0,10.04757906521132,0.0
2024-01-03,43.27,43.27,35.37,35.37,149384.0,5283712.08,0.0,-10.045778229908453,22.335312411648307
2024-01-04,32.84,33.59,31.82,31.84,112532.0,3583018.88,0.0,-9.980209216850433,5.562539283469526
2024-01-05,30.96,31.6,29.93,30.12,69965.0,2107345.8000000003,0.0,-5.402010050251249,5.579685933845646
2024-01-08,30.0,30.49,29.67,30.1,42710.0,1285571.0,0.0,-0.06640106241699861,2.7637344118638243
2024-01-09,30.3,30.75,29.44,29.89,42942.0,1283536.3800000001,0.0,-0.6976744186046546,4.449728260869561
2024-01-10,29.75,30.2,29.35,29.42,33126.0,974566.92,0.0,-1.572432251589151,2.8960817717206058
2024-01-11,29.32,30.13,29.19,30.1,28670.0,862967.0,0.0,2.3113528212100665,3.2202809181226364
